230911 20:25:56:787 [INFO] (PlanarRegionMappingHandler.java:307): [1] Statistics: Extraction Time: 0.030, Merging Time: 0.013, Registration Time: 0.003, Optimization Time: 0.003, Total Time: 0.049, Area: 0.439, Regions: 6, Vertices: 221
230911 20:25:58:665 [INFO] (PlanarRegionMappingHandler.java:307): [17] Statistics: Extraction Time: 0.007, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.012, Area: 0.612, Regions: 6, Vertices: 329
230911 20:25:58:795 [INFO] (PlanarRegionMappingHandler.java:307): [18] Statistics: Extraction Time: 0.014, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.021, Area: 0.612, Regions: 6, Vertices: 328
230911 20:25:58:908 [INFO] (PlanarRegionMappingHandler.java:307): [19] Statistics: Extraction Time: 0.009, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.015, Area: 0.615, Regions: 6, Vertices: 333
230911 20:25:59:033 [INFO] (PlanarRegionMappingHandler.java:307): [20] Statistics: Extraction Time: 0.012, Merging Time: 0.003, Registration Time: 0.002, Optimization Time: 0.003, Total Time: 0.020, Area: 0.617, Regions: 6, Vertices: 329
230911 20:25:59:149 [INFO] (PlanarRegionMappingHandler.java:307): [21] Statistics: Extraction Time: 0.009, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.016, Area: 0.628, Regions: 6, Vertices: 329
230911 20:25:59:274 [INFO] (PlanarRegionMappingHandler.java:307): [22] Statistics: Extraction Time: 0.013, Merging Time: 0.003, Registration Time: 0.002, Optimization Time: 0.003, Total Time: 0.021, Area: 0.631, Regions: 6, Vertices: 336
230911 20:25:59:384 [INFO] (PlanarRegionMappingHandler.java:307): [23] Statistics: Extraction Time: 0.006, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.011, Area: 0.630, Regions: 6, Vertices: 332
230911 20:25:59:510 [INFO] (PlanarRegionMappingHandler.java:307): [24] Statistics: Extraction Time: 0.011, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.017, Area: 0.607, Regions: 5, Vertices: 312
230911 20:25:59:625 [INFO] (PlanarRegionMappingHandler.java:307): [25] Statistics: Extraction Time: 0.006, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.012, Area: 0.613, Regions: 5, Vertices: 304
230911 20:25:59:750 [INFO] (PlanarRegionMappingHandler.java:307): [26] Statistics: Extraction Time: 0.011, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.017, Area: 0.614, Regions: 5, Vertices: 300
230911 20:25:59:862 [INFO] (PlanarRegionMappingHandler.java:307): [27] Statistics: Extraction Time: 0.005, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.009, Area: 0.614, Regions: 5, Vertices: 307
230911 20:25:59:986 [INFO] (PlanarRegionMappingHandler.java:307): [28] Statistics: Extraction Time: 0.010, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.013, Area: 0.614, Regions: 5, Vertices: 307
230911 20:26:00:219 [INFO] (PlanarRegionMappingHandler.java:307): [30] Statistics: Extraction Time: 0.004, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.006, Area: 0.616, Regions: 5, Vertices: 307
230911 20:26:00:339 [INFO] (PlanarRegionMappingHandler.java:307): [31] Statistics: Extraction Time: 0.004, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.006, Area: 0.616, Regions: 5, Vertices: 307
230911 20:26:00:461 [INFO] (PlanarRegionMappingHandler.java:307): [32] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.002, Total Time: 0.008, Area: 0.617, Regions: 5, Vertices: 307
230911 20:26:00:581 [INFO] (PlanarRegionMappingHandler.java:307): [33] Statistics: Extraction Time: 0.004, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.003, Total Time: 0.008, Area: 0.618, Regions: 5, Vertices: 315
230911 20:26:00:699 [INFO] (PlanarRegionMappingHandler.java:307): [34] Statistics: Extraction Time: 0.003, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.002, Total Time: 0.006, Area: 0.618, Regions: 5, Vertices: 314
230911 20:26:00:817 [INFO] (PlanarRegionMappingHandler.java:307): [35] Statistics: Extraction Time: 0.003, Merging Time: 0.000, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.004, Area: 0.618, Regions: 5, Vertices: 314
230911 20:26:00:938 [INFO] (PlanarRegionMappingHandler.java:307): [36] Statistics: Extraction Time: 0.004, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.005, Area: 0.618, Regions: 5, Vertices: 314
230911 20:26:01:057 [INFO] (PlanarRegionMappingHandler.java:307): [37] Statistics: Extraction Time: 0.004, Merging Time: 0.000, Registration Time: 0.000, Optimization Time: 0.000, Total Time: 0.004, Area: 0.618, Regions: 5, Vertices: 314
230911 20:26:01:176 [INFO] (PlanarRegionMappingHandler.java:307): [38] Statistics: Extraction Time: 0.003, Merging Time: 0.000, Registration Time: 0.000, Optimization Time: 0.000, Total Time: 0.003, Area: 0.618, Regions: 5, Vertices: 314
230911 20:26:01:296 [INFO] (PlanarRegionMappingHandler.java:307): [39] Statistics: Extraction Time: 0.003, Merging Time: 0.000, Registration Time: 0.000, Optimization Time: 0.000, Total Time: 0.004, Area: 0.618, Regions: 5, Vertices: 314
230911 20:26:01:418 [INFO] (PlanarRegionMappingHandler.java:307): [40] Statistics: Extraction Time: 0.004, Merging Time: 0.000, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.005, Area: 0.618, Regions: 5, Vertices: 314
230911 20:26:01:536 [INFO] (PlanarRegionMappingHandler.java:307): [41] Statistics: Extraction Time: 0.003, Merging Time: 0.000, Registration Time: 0.000, Optimization Time: 0.000, Total Time: 0.003, Area: 0.618, Regions: 5, Vertices: 314
230911 20:26:01:658 [INFO] (PlanarRegionMappingHandler.java:307): [42] Statistics: Extraction Time: 0.003, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.005, Area: 0.619, Regions: 5, Vertices: 311
230911 20:26:01:779 [INFO] (PlanarRegionMappingHandler.java:307): [43] Statistics: Extraction Time: 0.004, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.006, Area: 0.619, Regions: 5, Vertices: 311
230911 20:26:01:899 [INFO] (PlanarRegionMappingHandler.java:307): [44] Statistics: Extraction Time: 0.004, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.006, Area: 0.620, Regions: 5, Vertices: 305
230911 20:26:02:021 [INFO] (PlanarRegionMappingHandler.java:307): [45] Statistics: Extraction Time: 0.005, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.007, Area: 0.621, Regions: 5, Vertices: 306
230911 20:26:02:141 [INFO] (PlanarRegionMappingHandler.java:307): [46] Statistics: Extraction Time: 0.005, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.008, Area: 0.621, Regions: 5, Vertices: 313
230911 20:26:02:262 [INFO] (PlanarRegionMappingHandler.java:307): [47] Statistics: Extraction Time: 0.005, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.009, Area: 0.622, Regions: 5, Vertices: 318
230911 20:26:02:384 [INFO] (PlanarRegionMappingHandler.java:307): [48] Statistics: Extraction Time: 0.006, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.011, Area: 0.622, Regions: 5, Vertices: 318
230911 20:26:02:504 [INFO] (PlanarRegionMappingHandler.java:307): [49] Statistics: Extraction Time: 0.006, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.011, Area: 0.624, Regions: 5, Vertices: 315
230911 20:26:02:626 [INFO] (PlanarRegionMappingHandler.java:307): [50] Statistics: Extraction Time: 0.008, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.013, Area: 0.625, Regions: 5, Vertices: 319
230911 20:26:02:741 [INFO] (PlanarRegionMappingHandler.java:307): [51] Statistics: Extraction Time: 0.005, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.008, Area: 0.634, Regions: 5, Vertices: 309
230911 20:26:02:865 [INFO] (PlanarRegionMappingHandler.java:307): [52] Statistics: Extraction Time: 0.010, Merging Time: 0.001, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.013, Area: 0.647, Regions: 5, Vertices: 312
230911 20:26:02:986 [INFO] (PlanarRegionMappingHandler.java:307): [53] Statistics: Extraction Time: 0.008, Merging Time: 0.003, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.013, Area: 0.651, Regions: 5, Vertices: 326
230911 20:26:03:109 [INFO] (PlanarRegionMappingHandler.java:307): [54] Statistics: Extraction Time: 0.011, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.016, Area: 0.656, Regions: 5, Vertices: 321
230911 20:26:03:224 [INFO] (PlanarRegionMappingHandler.java:307): [55] Statistics: Extraction Time: 0.008, Merging Time: 0.003, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.011, Area: 0.657, Regions: 5, Vertices: 327
230911 20:26:03:354 [INFO] (PlanarRegionMappingHandler.java:307): [56] Statistics: Extraction Time: 0.014, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.021, Area: 0.869, Regions: 6, Vertices: 381
230911 20:26:03:466 [INFO] (PlanarRegionMappingHandler.java:307): [57] Statistics: Extraction Time: 0.008, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.013, Area: 0.896, Regions: 6, Vertices: 387
230911 20:26:03:591 [INFO] (PlanarRegionMappingHandler.java:307): [58] Statistics: Extraction Time: 0.011, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.018, Area: 0.912, Regions: 6, Vertices: 373
230911 20:26:03:707 [INFO] (PlanarRegionMappingHandler.java:307): [59] Statistics: Extraction Time: 0.008, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.014, Area: 0.918, Regions: 6, Vertices: 383
230911 20:26:03:828 [INFO] (PlanarRegionMappingHandler.java:307): [60] Statistics: Extraction Time: 0.010, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.015, Area: 0.919, Regions: 6, Vertices: 387
230911 20:26:03:944 [INFO] (PlanarRegionMappingHandler.java:307): [61] Statistics: Extraction Time: 0.007, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.011, Area: 0.919, Regions: 6, Vertices: 392
230911 20:26:04:065 [INFO] (PlanarRegionMappingHandler.java:307): [62] Statistics: Extraction Time: 0.009, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.012, Area: 0.920, Regions: 6, Vertices: 392
230911 20:26:04:186 [INFO] (PlanarRegionMappingHandler.java:307): [63] Statistics: Extraction Time: 0.007, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.013, Area: 0.921, Regions: 6, Vertices: 396
230911 20:26:04:310 [INFO] (PlanarRegionMappingHandler.java:307): [64] Statistics: Extraction Time: 0.010, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.017, Area: 0.921, Regions: 6, Vertices: 396
230911 20:26:04:427 [INFO] (PlanarRegionMappingHandler.java:307): [65] Statistics: Extraction Time: 0.007, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.014, Area: 0.922, Regions: 6, Vertices: 401
230911 20:26:04:554 [INFO] (PlanarRegionMappingHandler.java:307): [66] Statistics: Extraction Time: 0.012, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.020, Area: 0.924, Regions: 6, Vertices: 405
230911 20:26:04:670 [INFO] (PlanarRegionMappingHandler.java:307): [67] Statistics: Extraction Time: 0.008, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.017, Area: 0.937, Regions: 6, Vertices: 409
230911 20:26:04:790 [INFO] (PlanarRegionMappingHandler.java:307): [68] Statistics: Extraction Time: 0.010, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.017, Area: 0.938, Regions: 6, Vertices: 406
230911 20:26:05:027 [INFO] (PlanarRegionMappingHandler.java:307): [70] Statistics: Extraction Time: 0.006, Merging Time: 0.006, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.014, Area: 0.938, Regions: 6, Vertices: 406
230911 20:26:05:145 [INFO] (PlanarRegionMappingHandler.java:307): [71] Statistics: Extraction Time: 0.006, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.012, Area: 0.939, Regions: 6, Vertices: 407
230911 20:26:05:279 [INFO] (PlanarRegionMappingHandler.java:307): [72] Statistics: Extraction Time: 0.012, Merging Time: 0.007, Registration Time: 0.002, Optimization Time: 0.002, Total Time: 0.023, Area: 0.943, Regions: 6, Vertices: 407
230911 20:26:05:386 [INFO] (PlanarRegionMappingHandler.java:307): [73] Statistics: Extraction Time: 0.006, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.013, Area: 0.944, Regions: 6, Vertices: 403
230911 20:26:05:520 [INFO] (PlanarRegionMappingHandler.java:307): [74] Statistics: Extraction Time: 0.010, Merging Time: 0.005, Registration Time: 0.002, Optimization Time: 0.010, Total Time: 0.026, Area: 0.991, Regions: 6, Vertices: 395
230911 20:26:05:622 [INFO] (PlanarRegionMappingHandler.java:307): [75] Statistics: Extraction Time: 0.004, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.009, Area: 1.000, Regions: 6, Vertices: 407
230911 20:26:05:744 [INFO] (PlanarRegionMappingHandler.java:307): [76] Statistics: Extraction Time: 0.006, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.012, Area: 1.017, Regions: 6, Vertices: 416
230911 20:26:05:984 [INFO] (PlanarRegionMappingHandler.java:307): [78] Statistics: Extraction Time: 0.004, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.003, Total Time: 0.011, Area: 1.017, Regions: 6, Vertices: 413
230911 20:26:06:105 [INFO] (PlanarRegionMappingHandler.java:307): [79] Statistics: Extraction Time: 0.005, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.012, Area: 1.017, Regions: 6, Vertices: 410
230911 20:26:06:222 [INFO] (PlanarRegionMappingHandler.java:307): [80] Statistics: Extraction Time: 0.005, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.009, Area: 1.049, Regions: 7, Vertices: 446
230911 20:26:06:461 [INFO] (PlanarRegionMappingHandler.java:307): [82] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.002, Total Time: 0.008, Area: 1.050, Regions: 7, Vertices: 446
230911 20:26:06:585 [INFO] (PlanarRegionMappingHandler.java:307): [83] Statistics: Extraction Time: 0.005, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.012, Area: 1.050, Regions: 7, Vertices: 446
230911 20:26:06:702 [INFO] (PlanarRegionMappingHandler.java:307): [84] Statistics: Extraction Time: 0.003, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.009, Area: 1.050, Regions: 7, Vertices: 446
230911 20:26:06:822 [INFO] (PlanarRegionMappingHandler.java:307): [85] Statistics: Extraction Time: 0.003, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.009, Area: 1.050, Regions: 7, Vertices: 446
230911 20:26:06:943 [INFO] (PlanarRegionMappingHandler.java:307): [86] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.010, Area: 1.050, Regions: 7, Vertices: 449
230911 20:26:07:063 [INFO] (PlanarRegionMappingHandler.java:307): [87] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.010, Area: 1.050, Regions: 7, Vertices: 449
230911 20:26:07:183 [INFO] (PlanarRegionMappingHandler.java:307): [88] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.010, Area: 1.050, Regions: 7, Vertices: 448
230911 20:26:07:301 [INFO] (PlanarRegionMappingHandler.java:307): [89] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.008, Area: 1.050, Regions: 7, Vertices: 450
230911 20:26:07:423 [INFO] (PlanarRegionMappingHandler.java:307): [90] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.010, Area: 1.050, Regions: 7, Vertices: 451
230911 20:26:07:541 [INFO] (PlanarRegionMappingHandler.java:307): [91] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.008, Area: 1.050, Regions: 7, Vertices: 451
230911 20:26:07:666 [INFO] (PlanarRegionMappingHandler.java:307): [92] Statistics: Extraction Time: 0.005, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.013, Area: 1.057, Regions: 7, Vertices: 457
230911 20:26:07:786 [INFO] (PlanarRegionMappingHandler.java:307): [93] Statistics: Extraction Time: 0.005, Merging Time: 0.002, Registration Time: 0.001, Optimization Time: 0.005, Total Time: 0.013, Area: 1.247, Regions: 8, Vertices: 506
230911 20:26:07:903 [INFO] (PlanarRegionMappingHandler.java:307): [94] Statistics: Extraction Time: 0.007, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.010, Area: 1.269, Regions: 8, Vertices: 518
230911 20:26:08:025 [INFO] (PlanarRegionMappingHandler.java:307): [95] Statistics: Extraction Time: 0.005, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.012, Area: 1.067, Regions: 7, Vertices: 464
230911 20:26:08:147 [INFO] (PlanarRegionMappingHandler.java:307): [96] Statistics: Extraction Time: 0.007, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.003, Total Time: 0.013, Area: 1.067, Regions: 7, Vertices: 468
230911 20:26:08:267 [INFO] (PlanarRegionMappingHandler.java:307): [97] Statistics: Extraction Time: 0.005, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.014, Area: 1.067, Regions: 7, Vertices: 467
230911 20:26:08:390 [INFO] (PlanarRegionMappingHandler.java:307): [98] Statistics: Extraction Time: 0.009, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.017, Area: 1.067, Regions: 7, Vertices: 469
230911 20:26:08:510 [INFO] (PlanarRegionMappingHandler.java:307): [99] Statistics: Extraction Time: 0.006, Merging Time: 0.006, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.017, Area: 1.067, Regions: 7, Vertices: 470
230911 20:26:08:632 [INFO] (PlanarRegionMappingHandler.java:307): [100] Statistics: Extraction Time: 0.011, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.019, Area: 1.067, Regions: 7, Vertices: 471
230911 20:26:08:746 [INFO] (PlanarRegionMappingHandler.java:307): [101] Statistics: Extraction Time: 0.006, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.013, Area: 1.067, Regions: 7, Vertices: 470
230911 20:26:08:868 [INFO] (PlanarRegionMappingHandler.java:307): [102] Statistics: Extraction Time: 0.010, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.015, Area: 1.067, Regions: 7, Vertices: 471
230911 20:26:08:987 [INFO] (PlanarRegionMappingHandler.java:307): [103] Statistics: Extraction Time: 0.009, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.014, Area: 1.067, Regions: 7, Vertices: 471
230911 20:26:09:110 [INFO] (PlanarRegionMappingHandler.java:307): [104] Statistics: Extraction Time: 0.012, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.017, Area: 1.067, Regions: 7, Vertices: 471
230911 20:26:09:225 [INFO] (PlanarRegionMappingHandler.java:307): [105] Statistics: Extraction Time: 0.007, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.012, Area: 1.067, Regions: 7, Vertices: 471
230911 20:26:09:350 [INFO] (PlanarRegionMappingHandler.java:307): [106] Statistics: Extraction Time: 0.011, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.017, Area: 1.067, Regions: 7, Vertices: 471
230911 20:26:09:465 [INFO] (PlanarRegionMappingHandler.java:307): [107] Statistics: Extraction Time: 0.006, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.012, Area: 1.068, Regions: 7, Vertices: 472
230911 20:26:09:590 [INFO] (PlanarRegionMappingHandler.java:307): [108] Statistics: Extraction Time: 0.011, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.017, Area: 1.069, Regions: 7, Vertices: 472
230911 20:26:09:705 [INFO] (PlanarRegionMappingHandler.java:307): [109] Statistics: Extraction Time: 0.005, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.012, Area: 1.070, Regions: 7, Vertices: 478
230911 20:26:09:830 [INFO] (PlanarRegionMappingHandler.java:307): [110] Statistics: Extraction Time: 0.010, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.002, Total Time: 0.017, Area: 1.071, Regions: 7, Vertices: 475
230911 20:26:09:941 [INFO] (PlanarRegionMappingHandler.java:307): [111] Statistics: Extraction Time: 0.004, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.008, Area: 1.071, Regions: 7, Vertices: 477
230911 20:26:10:067 [INFO] (PlanarRegionMappingHandler.java:307): [112] Statistics: Extraction Time: 0.009, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.014, Area: 1.071, Regions: 7, Vertices: 477
230911 20:26:10:183 [INFO] (PlanarRegionMappingHandler.java:307): [113] Statistics: Extraction Time: 0.006, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.010, Area: 1.071, Regions: 7, Vertices: 477
230911 20:26:10:305 [INFO] (PlanarRegionMappingHandler.java:307): [114] Statistics: Extraction Time: 0.008, Merging Time: 0.003, Registration Time: 0.001, Optimization Time: 0.001, Total Time: 0.013, Area: 1.071, Regions: 7, Vertices: 477
230911 20:26:10:422 [INFO] (PlanarRegionMappingHandler.java:307): [115] Statistics: Extraction Time: 0.005, Merging Time: 0.003, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.009, Area: 1.071, Regions: 7, Vertices: 477
230911 20:26:10:542 [INFO] (PlanarRegionMappingHandler.java:307): [116] Statistics: Extraction Time: 0.006, Merging Time: 0.002, Registration Time: 0.000, Optimization Time: 0.001, Total Time: 0.009, Area: 1.071, Regions: 7, Vertices: 479
230911 20:26:10:663 [INFO] (PlanarRegionMappingHandler.java:307): [117] Statistics: Extraction Time: 0.005, Merging Time: 0.001, Registration Time: 0.000, Optimization Time: 0.004, Total Time: 0.010, Area: 1.071, Regions: 7, Vertices: 479
