regionId: 0, index: 1, origin: 0.0, 0.0, 0.4, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 61, index: 1, origin: 2.5999999999999996, -5.551115123125783E-17, 0.43000000000000005, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 62, index: 1, origin: 2.5999999999999996, -5.551115123125783E-17, 0.28, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 63, index: 1, origin: 2.8, -5.551115123125783E-17, 0.35500000000000004, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 64, index: 1, origin: 2.4, -5.551115123125783E-17, 0.35500000000000004, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 65, index: 1, origin: 2.5999999999999996, -0.20000000000000007, 0.35500000000000004, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 66, index: 1, origin: 2.5999999999999996, 0.19999999999999996, 0.35500000000000004, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 67, index: 1, origin: 2.5999999999999996, 0.39999999999999997, 0.37000000000000005, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 68, index: 1, origin: 2.5999999999999996, 0.39999999999999997, 0.22000000000000006, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 69, index: 1, origin: 2.8, 0.39999999999999997, 0.29500000000000004, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 70, index: 1, origin: 2.4, 0.39999999999999997, 0.29500000000000004, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 71, index: 1, origin: 2.5999999999999996, 0.19999999999999996, 0.29500000000000004, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 72, index: 1, origin: 2.5999999999999996, 0.6, 0.29500000000000004, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 73, index: 1, origin: 2.9999999999999996, -5.551115123125783E-17, 0.43000000000000005, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 74, index: 1, origin: 2.9999999999999996, -5.551115123125783E-17, 0.28, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 75, index: 1, origin: 3.1999999999999997, -5.551115123125783E-17, 0.35500000000000004, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 76, index: 1, origin: 2.8, -5.551115123125783E-17, 0.35500000000000004, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 77, index: 1, origin: 2.9999999999999996, -0.20000000000000007, 0.35500000000000004, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 78, index: 1, origin: 2.9999999999999996, 0.19999999999999996, 0.35500000000000004, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 79, index: 1, origin: 2.9999999999999996, 0.39999999999999997, 0.37000000000000005, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 80, index: 1, origin: 2.9999999999999996, 0.39999999999999997, 0.22000000000000006, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 81, index: 1, origin: 3.1999999999999997, 0.39999999999999997, 0.29500000000000004, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 82, index: 1, origin: 2.8, 0.39999999999999997, 0.29500000000000004, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 83, index: 1, origin: 2.9999999999999996, 0.19999999999999996, 0.29500000000000004, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 84, index: 1, origin: 2.9999999999999996, 0.6, 0.29500000000000004, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 85, index: 1, origin: 3.2, 0.0, 0.4, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
