regionId: 0, index: 1, origin: 0.0, 0.0, 0.0, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 63, index: 1, origin: 3.475, -0.25, 0.054529987865770194, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 64, index: 1, origin: 3.025, -0.25, 0.054529987865770166, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 65, index: 1, origin: 3.25, -0.475, 0.054529987865770194, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 66, index: 1, origin: 3.25, -0.024999999999999967, 0.054529987865770166, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 67, index: 1, origin: 3.25, 0.25, -0.026670082400053325, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 68, index: 1, origin: 3.25, 0.25, 0.0033299175999466774, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 69, index: 1, origin: 3.475, 0.25, -0.01167008240005331, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 70, index: 1, origin: 3.025, 0.25, -0.011670082400053338, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 71, index: 1, origin: 3.25, 0.024999999999999994, -0.01167008240005331, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 72, index: 1, origin: 3.25, 0.475, -0.011670082400053338, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 73, index: 1, origin: 4.0, 0.0, 0.05999999999999999, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
